listing,price_in_usd,vendor,origin,destination,drug detail,synthetic_c,type of product,description,num_feedback,average_ rating
We pride ourselves in creating an easy-to-use product for the best experience for patients to medicate. Dank-Vapes has done numerous surveys and has reached out to patients to find a product that can be medicated discreetly on-the-go for their busy lives. We understand that patients have to travel, work, and fulfill their daily responsibilities just like everyone else. Dank-Vape is a great option for all types of patients.

UNIVERSAL & DISPOSABL+E

Dank-Vape cartridges come prefilled in Special low OHM tanks for optimum discretion and ease of use. Dank-Vape cartridges are Universal for 510 treaded vaporizer pens or e-cigarette batteries. Dank-Vape Cartridges are also disposable, so you don't have to deal with the hassle of loading and cleaning cartridges. Simply dispose of it after you are finished.

SOLVENT-FREE

Dank-Vape oil is refined and cleaned with the latest technology to give you a superior Solvent free end product. All impurities are removed using state art guarantee an unparalleled degree of freshness. Dankvape uses a TRI-BLEND organic oil optimal vaping experience. No Propylene Glycol (PG) and no Vegetable Glycerine (VG) is used in our process!

FLAVORS AND STRAINS

#Peaches cream #Coconut #Strawberry banana #Green apple #Blueberry #Orange cream #Catton candy #Cantaloupe #Grape #Pineapple #Strawberry #Pina colada #Watermelon and pear
Strain specific carts with 100% cannabis derived terpenes we carry: #Mango kush #Pineapple express #Purple punch #OG kush #Durban poison #Lmon berry #Blackberry kush #GSC #Fruity pebbles #Orange cookies #Jet fuel OG #Mimosa #Grape ape #Candy land #Chem dawg #Lemon slushie #Diamond OG #Grape stomper #Mars OG #Strawberry shortcake #King loiue
Depending on what our local farm is harvesting at the time, strains may change. Best shop to buy Dank Vapes
",0,0

Moonrock clear vape carts (25 carts),480,dabstar ,US,worldwide,synthetic cannabis,yes,cartridge,"Full gram moonrock clear vape cartridges.All flavors available
Wickr.........dabstar33
Email....Fastlydone77@gmail.com
",0,0

24K GOLD 56g,486.68,kandykones ,UK,UK,synthetic cannabis,yes,other,"Also known as Kosher Tangie, 24k Gold is a 60% indica-dominant hybrid that combines the legendary LA strain Kosher Kush with champion sativa Tangie to create something quite unique. Growing tall in its vegetative cycle and very stretchy in flower, this one will need an experienced hand when grown indoors. Most phenotypes will exhibit a sweet orange aroma from the Tangie along with the dark coloration of the Kosher Kush, and will offer a strong citrus flavor when smoked or vaped. THC levels range from 18% to 24%; definitely not for novice users!

Please read our terms and conditions before ordering.",0,0

Top Quality Dank/Pen Vape CARTRIDGES,500,BobbyMitchell ,US,worldwide,cannabis,,multiple,"NEW!!! DANK VAPE FLAVORS HERE.....White Runtz,Mai Tai, Cherry Pie, GSC, Lemon Berry, Green Crack, ChemDog.
Mars OG, Hardcore OG, Banana OG, Gelato, Orange Chai.
Blackberry Kush, Ancient OG, Lemon Head, Rose Gold.
Pineapple Express, LA Confidential, Mojito, Blue Dream.
Purple Punch, Dole Whip, Jet Fuel, Mimosa, Durban Poison. Hello Sir/Madame, You welcome to our loyal shop for the best products at take away prices, Please do proceed with your order for your quality stuff and message us to proceed at once. Do download the wickr me app from your App store or play store and message us to proceed asap and provide you your tracking number so you can track and know the exact time your package will arrive your location, Thanks. OR drop your Wickr name here we will get back to you shortly.

Our Wickr name.........bobbymit

Or
Email: Bobbypusher@protonmail.com

Sample Order Available!!!",0,0

50* Cartridges and Vape pens on wholesale PROMO,500,cokydoc ,US,worldwide,cannabis,,multiple,"Dear Valued Clients,

Please message us on Wickr before placing your orders. Thanks

Wickr ID.......cokydoc

Dank vapes carts full grams available
top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE


Message us before placing your order
contact us for fast response via the following:


Wickr... cokydoc
WhatApp..+1 (443) 961-4859
Email....cdocproduction@gmail.com

Price:  $  500.0    ( 0.054109 Bitcoins ) ",0,0

VAPE PENS 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,vape pen,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE PENS 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,vape pen,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

VAPE CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

THC CARTS 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

CARTRIDGES 60 carts on promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

SMART CARTS EXOTICS Available 60 carts,500,poweldavis ,US,worldwide,cannabis,,cartridge,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.05444 Bitcoins ) ",0,0

SMART CARTS EXOTICS Available 60 carts,500,poweldavis ,US,worldwide,cannabis,,cartridge,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.05444 Bitcoins ) ",0,0

60 VAPES CARTRIDGES/ ROVE CARTS,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

60 VAPES CARTRIDGES/ ROVE CARTS,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

60 VAPES CARTRIDGES/ ROVE CARTS,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

VAPE CARTRIDGES 60 / ROVE CARTRIDGES,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

CARTRIDGES 60 carts / PAX POD carts,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

CARTRIDGES 60 carts / PAX POD carts,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

"60 VAPES, THC CARTRIDGE/KRT CARTRIDGES",500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

VAPE CARTRIDGES 60 carts/CHRONIC CARTRIDGES,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins )

S & H: 

    Standard Shipping
    $  20.0    ( 0.002182 Bitcoins )

Accepted Crypto Currencies: 

Bitcoin

Ships From:  United States

Ships To:  Worldwide
Buy...
Feedbacks:
",0,0

THC CARTS 60 carts/ TKO CARTRIDGES,500,poweldavis ,US,worldwide,cannabis,,cartridge,"vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.054553 Bitcoins ) ",0,0

SMART CARTS EXOTICS Available 60 carts promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.05444 Bitcoins ) ",0,0

SMART CARTS EXOTICS Available 60 carts promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE



Contact Details;

Wickr... plugtins2018

WhatApp..+1 (305) 209-7773

Text...+1 (305) 209-7773

Price:  $  500.0    ( 0.05444 Bitcoins ) ",0,0

SMART CARTS EXOTICS Available 60 carts promo,500,poweldavis ,US,worldwide,cannabis,,cartridge,"100 Vapes vapes carts full grams available

vapes carts full grams available
100 Vapes top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
